Depth Of Objectoin,Left Eye Rotation, , , Right Eye Rotation, , , Left Eye Rotational Correction, , , Right Eye Rotational Correctoin, , 
7.55092, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.8)
7.55092, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.8)
7.569165, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.8)
7.569165, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.8)
7.569165, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.8)
7.631252, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.8)
7.631252, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.8)
7.631252, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.8)
7.631252, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.8)
7.738071, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.7)
7.738071, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.7)
7.738071, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.7)
7.904879, (330.7, 356.4, 0.0), (330.8, 352.9, 0.0), (0.0, 0.0, 0.0), (-0.1, 3.0, 0.7)
8.480089, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 0.0)
8.480089, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 0.0)
8.480089, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 0.0)
8.4847, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 360.0)
8.4847, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 360.0)
8.4847, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 360.0)
8.755161, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 0.0)
8.755161, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 0.0)
8.755161, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 0.0)
9.004074, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 0.1)
9.004074, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 0.1)
9.004074, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 0.1)
9.004074, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 0.1)
9.359989, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 360.0)
9.359989, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 360.0)
9.359989, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 2.9, 360.0)
9.712028, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
9.712028, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
10.09542, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
10.09542, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
10.09542, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
10.09542, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
10.50979, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
10.50979, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
10.50979, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
11.32583, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
11.32583, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
11.32583, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
12.19852, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
12.19852, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
12.19852, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
12.19852, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.0, 360.0)
12.90058, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.1, 359.9)
12.90058, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.1, 359.9)
12.90058, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.1, 359.9)
12.88422, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.1, 359.9)
12.88422, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.1, 359.9)
12.88422, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.1, 359.9)
12.88422, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.1, 359.9)
12.86878, (329.9, 357.3, 0.0), (329.6, 353.9, 0.0), (0.0, 0.0, 0.0), (0.3, 3.1, 359.8)
12.71753, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.71753, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.70585, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.70585, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.70585, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.70585, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.69516, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.69516, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.69516, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.6875, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.6875, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.6875, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.6875, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68185, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68185, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68185, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.67935, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.67935, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.67935, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68022, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68022, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68022, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68022, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68469, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68469, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68469, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.5)
12.68903, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.68903, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.69548, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.69548, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.69548, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.70201, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.70201, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.70201, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.70201, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.70928, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.70928, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.70928, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.71658, (330.1, 1.5, 0.0), (331.5, 357.8, 0.0), (0.0, 0.0, 0.0), (-1.4, -356.7, 357.4)
12.67714, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.67714, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.67714, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.67564, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.67564, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.67564, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.6737, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.6737, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.6737, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.6737, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66941, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66941, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66941, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66689, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66689, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66689, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66689, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66787, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66787, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66787, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.67012, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.67012, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.67012, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.6706, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.6706, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.6706, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.6706, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66943, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66943, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.66943, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.4)
12.6697, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.3)
12.6697, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.3)
12.6697, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.3)
12.6697, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.3)
12.67345, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.3)
12.67345, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.3)
12.67345, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.3)
12.67545, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.3)
12.67545, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.3)
12.67545, (336.9, 3.6, 0.0), (336.6, 358.2, 0.0), (0.0, 0.0, 0.0), (0.3, -354.9, 356.3)
12.71838, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.6)
12.72256, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.72256, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.72256, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.7253, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.7253, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.7253, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.7253, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.73018, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.73603, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.73603, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.73603, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.73603, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.7413, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.7413, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.7413, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.74543, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.74543, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.74543, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.74543, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.74883, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.74883, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.74883, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.75162, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.75162, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.75162, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.75162, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.75442, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.75442, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.75442, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.75849, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.75849, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.75849, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.5)
12.76319, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.76319, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.76319, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.76319, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.76823, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.76823, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.76823, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.77247, (332.4, 2.8, 0.0), (332.7, 359.5, 0.0), (0.0, 0.0, 0.0), (-0.4, -357.0, 356.4)
12.72194, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.72194, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.72194, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.72495, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.72495, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.72495, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.72787, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.72787, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.72787, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.73054, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.73054, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.73054, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.73054, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.0)
12.7322, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.7322, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.73606, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.73606, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.73606, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.73916, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.73916, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.73916, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.73916, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.74239, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.74239, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.74239, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.74453, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.74453, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.74453, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.1)
12.74664, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.2)
12.74664, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.2)
12.74664, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.2)
12.74664, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.2)
12.74848, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.2)
12.74848, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.2)
12.74848, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.2)
12.75028, (333.2, 3.9, 0.0), (332.8, 359.8, 0.0), (0.0, 0.0, 0.0), (0.4, -356.2, 356.2)
