Depth Of Objectoin,Left Eye Rotation, , , Right Eye Rotation, , , Left Eye Rotational Correction, , , Right Eye Rotational Correctoin, , 
1.686235, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686235, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686235, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686246, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686246, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686246, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686246, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686265, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686265, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686265, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686308, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686308, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686308, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686308, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686336, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686336, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686336, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.685858, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.685858, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.685858, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686114, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686114, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686114, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686114, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686261, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686261, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686261, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686411, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686411, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686411, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686411, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.7)
1.686684, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.6)
1.686684, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.6)
1.686684, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.6)
1.687185, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.6)
1.687185, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.6)
1.687185, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.6)
1.687185, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.6)
1.687075, (341.8, 11.0, 0.0), (342.2, 16.5, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.8, 353.6)
1.734283, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.734283, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.732116, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.732116, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.732116, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.729902, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.729902, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.729902, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.729902, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.728059, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.728059, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.728059, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.726067, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.726067, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.726067, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.726067, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.726509, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.726509, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.726509, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.730304, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.730304, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.1)
1.733151, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.733151, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.733151, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.737189, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.737189, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.737189, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.737189, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.740321, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.740321, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.740321, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.743602, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.743602, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.743602, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.743602, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.74396, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.74396, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.74396, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 354.0)
1.750255, (340.2, 10.2, 0.0), (340.8, 15.7, 0.0), (0.0, 0.0, 0.0), (-0.7, -7.7, 353.9)
1.743876, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.5)
1.743876, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.5)
1.745417, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.745417, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.745417, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.745417, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.745359, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.745359, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.745359, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.744428, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.744428, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.744428, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.744428, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.743394, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.743394, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.743394, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.740864, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.740864, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.740864, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.742633, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.742633, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.742633, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.742633, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.741963, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.741963, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.741963, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.740692, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.740692, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.740692, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.740692, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.739271, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.739271, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.739271, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.736995, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.736995, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.736995, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.736995, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
1.734787, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.7)
1.734787, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.7)
1.734787, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.7)
1.737081, (340.4, 10.8, 0.0), (340.8, 15.9, 0.0), (0.0, 0.0, 0.0), (-0.5, -7.3, 353.6)
3.250188, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.248976, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.248976, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.248976, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.247478, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.247478, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.247478, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.247478, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.246026, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.246026, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.246026, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.244349, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.244349, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.244349, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.242274, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.242274, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.242274, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.242274, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.243737, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.243737, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.243737, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.243328, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.243328, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.243328, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.243328, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.242282, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.242282, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.242282, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.241611, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.241611, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.241611, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.241611, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.240982, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.240982, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.240982, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.23886, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.23886, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.23886, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.241586, (351.2, 21.9, 0.0), (353.7, 24.4, 0.0), (0.0, 0.0, 0.0), (-2.6, -3.6, 344.3)
3.28251, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.28251, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.28251, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.279997, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.279997, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.279997, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.277038, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.277038, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.277038, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.277038, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.274647, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.274647, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.274647, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.272657, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.272657, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.272657, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.272657, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.2704, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.2704, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.2704, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.270028, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.270028, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.270028, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.271085, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.271085, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.273736, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.273736, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.273736, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.273736, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.3)
3.275482, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
3.275482, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
3.275482, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
3.27731, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
3.27731, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
3.27731, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
3.277119, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
3.277119, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
3.277119, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
3.277119, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
3.278034, (350.5, 20.7, 0.0), (352.8, 25.2, 0.0), (0.0, 0.0, 0.0), (-2.4, -5.5, 345.4)
1.770125, (343.8, 23.2, 0.0), (345.6, 25.3, 0.0), (0.0, 0.0, 0.0), (-2.0, -4.1, 345.2)
1.770125, (343.8, 23.2, 0.0), (345.6, 25.3, 0.0), (0.0, 0.0, 0.0), (-2.0, -4.1, 345.2)
1.770244, (343.8, 23.2, 0.0), (345.6, 25.3, 0.0), (0.0, 0.0, 0.0), (-2.0, -4.1, 345.2)
1.770244, (343.8, 23.2, 0.0), (345.6, 25.3, 0.0), (0.0, 0.0, 0.0), (-2.0, -4.1, 345.2)
1.770244, (343.8, 23.2, 0.0), (345.6, 25.3, 0.0), (0.0, 0.0, 0.0), (-2.0, -4.1, 345.2)
1.770244, (343.8, 23.2, 0.0), (345.6, 25.3, 0.0), (0.0, 0.0, 0.0), (-2.0, -4.1, 345.2)
1.770528, (343.8, 23.2, 0.0), (345.6, 25.3, 0.0), (0.0, 0.0, 0.0), (-2.0, -4.1, 345.2)
1.770528, (343.8, 23.2, 0.0), (345.6, 25.3, 0.0), (0.0, 0.0, 0.0), (-2.0, -4.1, 345.2)
1.770528, (343.8, 23.2, 0.0), (345.6, 25.3, 0.0), (0.0, 0.0, 0.0), (-2.0, -4.1, 345.2)
