Depth Of Objectoin,Left Eye Rotation, , , Right Eye Rotation, , , Left Eye Rotational Correction, , , Right Eye Rotational Correctoin, , 
2.377115, (16.3, 24.6, 0.0), (13.5, 11.4, 0.0), (0.0, 0.0, 0.0), (2.9, 11.7, 343.3)
2.377115, (16.3, 24.6, 0.0), (13.5, 11.4, 0.0), (0.0, 0.0, 0.0), (2.9, 11.7, 343.3)
2.312904, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.313542, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.313542, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.313542, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.313098, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.313098, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.313098, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.313098, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.31351, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.31351, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.31351, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.314444, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
2.314444, (17.4, 23.2, 0.0), (14.2, 12.9, 0.0), (0.0, 0.0, 0.0), (3.4, 8.8, 343.8)
1.773728, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773728, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773728, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773793, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773793, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773793, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773793, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773767, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773767, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773767, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773538, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773538, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773538, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773538, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.773082, (35.5, 11.2, 0.0), (39.5, 23.2, 0.0), (0.0, 0.0, 0.0), (-3.8, -14.4, 347.4)
1.772723, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772723, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772355, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772355, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772355, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772355, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.771798, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.771798, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.771798, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.771888, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.771888, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.771888, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.771888, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772518, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772518, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772518, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772495, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772495, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772495, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772589, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772589, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772589, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.772589, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 347.9)
1.773014, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 348.0)
1.773014, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 348.0)
1.773014, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 348.0)
1.772202, (35.4, 10.8, 0.0), (39.2, 23.0, 0.0), (0.0, 0.0, 0.0), (-3.6, -14.7, 348.0)
1.77156, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.77156, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.77156, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.771149, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.771149, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.771149, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.771188, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.771188, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.771188, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.771188, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.771492, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.771492, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.771492, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.772475, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.772475, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.772475, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.773806, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.773806, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.774875, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.774875, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.774875, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.774875, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.775762, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.775762, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.775762, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.6)
1.776484, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.7)
1.776484, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.7)
1.776484, (35.4, 10.3, 0.0), (39.2, 22.8, 0.0), (0.0, 0.0, 0.0), (-3.6, -15.0, 348.7)
1.775607, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.1)
1.775607, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.1)
1.775607, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.1)
1.775607, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.1)
1.776031, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776031, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776031, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776252, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776252, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776252, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776252, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776333, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776333, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776333, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776463, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776463, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776463, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776463, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776352, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776352, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.776352, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.775956, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.775956, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.775956, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.775956, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.775711, (35.9, 12.4, 0.0), (39.8, 24.2, 0.0), (0.0, 0.0, 0.0), (-3.7, -14.3, 346.2)
1.775667, (35.8, 12.0, 0.0), (39.6, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.7)
1.775802, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.7)
1.775373, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.6)
1.775373, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.6)
1.775373, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.6)
1.774716, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.6)
1.774716, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.6)
1.774716, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.6)
1.774716, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.6)
1.77425, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.6)
1.77425, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.6)
1.77425, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.6)
1.773963, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.773963, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.773963, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.773963, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.773373, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.773017, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.773017, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.773017, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.773017, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.772731, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.772731, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.772731, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.772633, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.772633, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.772633, (35.8, 12.0, 0.0), (39.5, 24.5, 0.0), (0.0, 0.0, 0.0), (-3.5, -15.0, 346.5)
1.769561, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.769626, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.769626, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.769626, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.769764, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.769764, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.769764, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.769764, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.769678, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.769678, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.769678, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770229, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770229, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770229, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770626, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770626, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770626, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770626, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770693, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770693, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770693, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.771025, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.771025, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.771025, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.771025, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770169, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.770169, (36.0, 11.9, 0.0), (39.5, 24.3, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 346.5)
1.751705, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.6)
1.750938, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.6)
1.750938, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.6)
1.750938, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.6)
1.750938, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.6)
1.75106, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.6)
1.75106, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.6)
1.75106, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.6)
1.751253, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751253, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751253, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751253, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751356, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751356, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751356, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751533, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751533, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751533, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751619, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751619, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751282, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751282, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751282, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.751282, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.5)
1.75125, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.4)
1.75125, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.4)
1.75125, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.4)
1.751349, (36.9, 9.7, 0.0), (40.4, 22.1, 0.0), (0.0, 0.0, 0.0), (-3.3, -14.9, 348.4)
1.806954, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.806954, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.80713, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.80713, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.80713, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.80713, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.807343, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.807343, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.807343, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.807477, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.807477, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.807477, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.807477, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.807469, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
1.807469, (33.5, 11.5, 0.0), (36.4, 22.0, 0.0), (0.0, 0.0, 0.0), (-2.7, -12.9, 347.7)
